,CODE_GENDER,EXT_SOURCE_3,EMERGENCYSTATE_MODE,OCCUPATION_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,WALLSMATERIAL_MODE,REGION_RATING_CLIENT,TARGET
228786,M,0.4223696523543468,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
228797,F,0.8128226070575616,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
228803,M,0.6894791426446275,No,Security staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
228851,M,0.4418358231994413,No,Drivers,Working,Secondary / secondary special,"Stone, brick",1.0,0
228855,M,0.813917469762627,No,High skill tech staff,Working,Higher education,"Stone, brick",2.0,0
228859,F,0.6706517530862718,No,Private service staff,Working,Higher education,Panel,3.0,0
228872,F,0.4276573700350293,No,Core staff,Commercial associate,Higher education,"Stone, brick",2.0,0
228889,F,0.6006575372857061,No,Sales staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
228899,F,0.3441550073724169,No,Managers,Commercial associate,Higher education,"Stone, brick",3.0,0
228919,M,0.3108182544189319,No,Laborers,Working,Lower secondary,"Stone, brick",2.0,0
228929,M,0.2032521136204725,No,Laborers,Working,Higher education,Block,2.0,0
228932,F,0.2940831009471255,No,Waiters/barmen staff,Working,Secondary / secondary special,Panel,3.0,1
228935,M,0.3123653692278984,No,Managers,Working,Higher education,"Stone, brick",2.0,0
228940,F,0.6092756673894402,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
228948,F,0.6706517530862718,No,HR staff,State servant,Higher education,"Stone, brick",1.0,0
228954,M,0.5388627065779676,No,Drivers,Commercial associate,Secondary / secondary special,Panel,2.0,0
228955,F,0.816092360478441,No,Sales staff,Working,Higher education,Panel,2.0,0
228963,M,0.3572932680336494,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,1
228972,M,0.8396980847302156,No,Low-skill Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
228980,F,0.5656079814115492,No,Laborers,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
228992,F,0.7675231046555077,No,Core staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
228994,M,0.1595195404777181,No,Drivers,Working,Higher education,Block,2.0,0
228995,M,0.0932250953774744,No,Drivers,Working,Secondary / secondary special,"Stone, brick",2.0,0
228996,F,0.2594676548211199,No,Cooking staff,Working,Secondary / secondary special,Panel,2.0,0
228997,M,0.475849908720221,No,Drivers,Working,Secondary / secondary special,Panel,2.0,0
229006,M,0.6246146584503397,No,Managers,Commercial associate,Secondary / secondary special,Panel,2.0,0
229010,F,0.3996756156233169,No,Core staff,Commercial associate,Higher education,"Stone, brick",3.0,1
229015,M,0.4956658291397297,No,Laborers,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
229016,F,0.6817058776720116,No,Cleaning staff,Working,Secondary / secondary special,Panel,2.0,0
229026,F,0.7544061731797895,No,Core staff,Working,Secondary / secondary special,Panel,2.0,0
229028,F,0.3962195720630885,No,Core staff,State servant,Higher education,Panel,2.0,0
229039,F,0.2636468134452008,No,Managers,Commercial associate,Secondary / secondary special,Panel,2.0,0
229043,M,0.4382813743111921,No,Core staff,Working,Higher education,"Stone, brick",2.0,0
229057,F,0.3046721837533529,No,Accountants,Commercial associate,Higher education,Panel,2.0,0
229073,M,0.4170996682522097,No,Managers,Commercial associate,Higher education,"Stone, brick",3.0,1
229086,F,0.6940926425266661,No,Managers,Working,Higher education,Panel,2.0,0
229091,F,0.1206410299309233,No,Core staff,Commercial associate,Higher education,"Stone, brick",2.0,0
229110,M,0.7675231046555077,No,Core staff,State servant,Secondary / secondary special,"Stone, brick",1.0,0
229160,F,0.1268975261602733,No,High skill tech staff,Working,Higher education,Block,2.0,1
229175,F,0.3723336657058204,No,Core staff,Commercial associate,Higher education,Panel,2.0,0
229186,F,0.4507472818545589,No,Managers,Working,Higher education,Panel,3.0,0
229188,F,0.3392876999089139,No,High skill tech staff,Working,Higher education,"Stone, brick",2.0,0
229208,F,0.8327850252992314,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
229226,F,0.7490217048463391,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
229240,M,0.2594676548211199,No,Private service staff,Working,Higher education,Panel,2.0,0
229265,M,0.434733248750173,No,Laborers,Working,Incomplete higher,"Stone, brick",3.0,0
229287,F,0.6178261467332483,No,Sales staff,Commercial associate,Higher education,"Stone, brick",2.0,0
229291,M,0.7151031019926098,No,Drivers,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
229301,M,0.470456116119975,No,Laborers,Working,Secondary / secondary special,Block,1.0,0
229323,F,0.7252764347002191,No,Cleaning staff,Working,Secondary / secondary special,Wooden,2.0,0
229329,F,0.3108182544189319,No,Security staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
229331,M,0.8050196619153701,No,Security staff,State servant,Secondary / secondary special,Panel,3.0,0
229335,F,0.2188590822283744,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
229338,F,0.4507472818545589,No,Laborers,Working,Higher education,Block,2.0,0
229350,F,0.5762088360175724,No,Medicine staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
229359,F,0.3123653692278984,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
229376,F,0.6940926425266661,No,Laborers,Working,Incomplete higher,"Stone, brick",2.0,0
229378,F,0.6109913280868294,No,Sales staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
229381,F,0.6109913280868294,No,HR staff,State servant,Higher education,"Stone, brick",2.0,0
229395,F,0.5100895276257282,No,Sales staff,Commercial associate,Secondary / secondary special,Monolithic,2.0,0
229399,M,0.7309873696832169,No,Laborers,Working,Higher education,Panel,2.0,0
229421,F,0.6058362647264226,No,Cleaning staff,Working,Secondary / secondary special,Panel,1.0,0
229428,F,0.5172965813614878,No,Core staff,Working,Higher education,Panel,1.0,0
229433,M,0.2392262794694045,No,Managers,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
229436,M,0.3506958432829587,No,Drivers,Working,Secondary / secondary special,"Stone, brick",3.0,0
229465,F,0.5549467685334323,No,Security staff,Working,Secondary / secondary special,Wooden,2.0,0
229472,F,0.7091891096653581,No,Medicine staff,Working,Secondary / secondary special,Panel,2.0,0
229474,F,0.7826078370261895,No,Managers,Working,Higher education,Panel,2.0,0
229476,M,0.6279908192952864,No,Sales staff,Commercial associate,Higher education,Block,3.0,0
229482,F,0.7517237147741489,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
229485,M,0.4578995512067301,No,Sales staff,Commercial associate,Secondary / secondary special,"Stone, brick",3.0,0
229491,M,0.4830501881366946,No,IT staff,Working,Higher education,"Stone, brick",2.0,0
229514,M,0.6413682574954046,No,Managers,Commercial associate,Higher education,Panel,3.0,0
229516,F,0.4066174366275036,No,Accountants,Commercial associate,Higher education,Panel,2.0,0
229534,M,0.191821602413606,No,Drivers,Working,Secondary / secondary special,Wooden,2.0,0
229535,F,0.5549467685334323,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
229538,F,0.1054731864873376,No,Core staff,Commercial associate,Higher education,Panel,2.0,0
229543,M,0.180887977767074,No,Drivers,Working,Secondary / secondary special,"Stone, brick",2.0,0
229557,F,0.7517237147741489,No,Sales staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
229558,M,0.4812493411434029,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
229569,M,0.178760465484575,No,Managers,Commercial associate,Higher education,Panel,2.0,0
229571,M,0.3457848024695955,No,Cleaning staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
229575,F,0.3441550073724169,No,Sales staff,Commercial associate,Secondary / secondary special,Panel,3.0,0
229578,F,0.4776491548517548,No,Cooking staff,Working,Secondary / secondary special,"Stone, brick",2.0,0
229591,F,0.0520364070962328,No,Cleaning staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
229605,F,0.6986675550534175,No,Core staff,Working,Secondary / secondary special,Panel,2.0,0
229610,M,0.3706496323299817,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
229611,M,0.2580842039460289,No,Laborers,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,1
229619,F,0.5298898341969072,No,Core staff,Working,Higher education,"Stone, brick",1.0,0
229623,F,0.4188542886233217,No,Core staff,Working,Higher education,"Stone, brick",2.0,0
229628,M,0.3606125659189888,No,Laborers,Commercial associate,Secondary / secondary special,Panel,3.0,0
229645,F,0.6006575372857061,No,Laborers,Commercial associate,Secondary / secondary special,"Stone, brick",1.0,0
229650,F,0.4956658291397297,No,High skill tech staff,Commercial associate,Secondary / secondary special,"Stone, brick",3.0,0
229659,F,0.5726825047161584,No,Accountants,Working,Secondary / secondary special,Panel,3.0,0
229665,F,0.4276573700350293,No,Sales staff,Working,Secondary / secondary special,Panel,2.0,0
229671,F,0.5971924268337128,No,Laborers,Working,Secondary / secondary special,"Stone, brick",3.0,0
229674,F,0.6863823354047934,No,Accountants,Commercial associate,Higher education,"Stone, brick",2.0,0
229675,F,0.6940926425266661,No,Managers,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
229692,M,0.8128226070575616,No,Drivers,Working,Secondary / secondary special,"Stone, brick",2.0,1
229694,M,0.3392876999089139,No,Accountants,Working,Incomplete higher,"Stone, brick",2.0,0
229772,F,0.5316861425197883,No,Sales staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
229784,M,0.4578995512067301,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
229805,F,0.7209441499436497,No,Private service staff,Working,Secondary / secondary special,Monolithic,2.0,0
229814,F,0.2392262794694045,No,High skill tech staff,Working,Secondary / secondary special,"Stone, brick",3.0,1
229840,F,0.4543210601605785,No,Laborers,Commercial associate,Higher education,"Stone, brick",2.0,0
229866,F,0.3825018041447388,No,Waiters/barmen staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
229884,M,0.5298898341969072,No,High skill tech staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
229929,F,0.324891229465852,No,Cleaning staff,Working,Secondary / secondary special,"Stone, brick",1.0,0
229942,F,0.1694287272664794,No,Realty agents,Working,Higher education,Panel,1.0,0
229950,F,0.746300213050371,No,Sales staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
229965,F,0.2009260877159709,No,Core staff,Commercial associate,Higher education,Monolithic,2.0,0
229982,M,0.045052114710666,No,Drivers,Commercial associate,Secondary / secondary special,Panel,2.0,1
229991,F,0.2512394458905693,No,Core staff,Working,Higher education,Mixed,3.0,0
230001,F,0.5797274227921155,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
230014,F,0.3217352821966848,No,Core staff,Working,Higher education,"Stone, brick",3.0,0
230027,M,0.5691487713619409,No,Managers,Commercial associate,Incomplete higher,"Stone, brick",2.0,0
230031,M,0.5638350489514956,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
230049,M,0.746300213050371,No,Drivers,Working,Higher education,Block,2.0,0
230068,F,0.2225807646753351,No,Cooking staff,Working,Secondary / secondary special,"Stone, brick",1.0,1
230070,F,0.2498850627504553,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,1
230085,F,0.5495965024956946,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
230093,F,0.1963339662134567,No,Accountants,Working,Secondary / secondary special,"Stone, brick",1.0,0
230099,M,0.5884877883422673,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
230100,F,0.656158373001177,No,Managers,State servant,Secondary / secondary special,Panel,2.0,0
230103,M,0.524496446363472,No,High skill tech staff,Commercial associate,Higher education,Block,2.0,0
230125,M,0.622922000268356,No,Laborers,Working,Secondary / secondary special,Block,2.0,0
230128,F,0.5989262182569273,No,Core staff,Commercial associate,Secondary / secondary special,"Stone, brick",1.0,0
230143,M,0.6879328378491735,No,Managers,Commercial associate,Secondary / secondary special,Panel,2.0,0
230146,F,0.4722533429586386,No,Cleaning staff,Working,Secondary / secondary special,Panel,2.0,0
230147,F,0.3077366963789207,No,Laborers,Commercial associate,Secondary / secondary special,Panel,2.0,0
230157,F,0.4294236843421945,No,Managers,Working,Higher education,"Stone, brick",1.0,0
230160,F,0.8224987619370829,No,Laborers,Working,Secondary / secondary special,"Stone, brick",1.0,0
230168,M,0.5762088360175724,No,Drivers,State servant,Secondary / secondary special,Panel,2.0,0
230183,F,0.2188590822283744,No,Managers,Working,Secondary / secondary special,"Stone, brick",1.0,0
230192,F,0.4884551844437485,No,Accountants,Working,Incomplete higher,Panel,2.0,0
230204,F,0.1054731864873376,No,Sales staff,Working,Higher education,"Stone, brick",2.0,0
230209,M,0.6658549219640212,No,Laborers,Working,Secondary / secondary special,Block,2.0,0
230223,F,0.5549467685334323,No,Cooking staff,Working,Secondary / secondary special,Panel,2.0,0
230246,F,0.1777040724853336,No,Laborers,Working,Secondary / secondary special,Panel,3.0,0
230269,M,0.3233112448967859,No,Drivers,Working,Higher education,"Stone, brick",2.0,1
230288,F,0.3589512285783967,No,High skill tech staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
230308,F,0.7194907850918436,No,Medicine staff,Commercial associate,Secondary / secondary special,Panel,2.0,0
230332,M,0.3280631605201915,No,Drivers,Commercial associate,Incomplete higher,Panel,2.0,0
230342,M,0.6610235391308081,No,Managers,Working,Secondary / secondary special,"Stone, brick",2.0,0
230352,M,0.7238369900414456,No,Drivers,Working,Secondary / secondary special,"Stone, brick",1.0,0
230355,F,0.7062051096536562,No,Accountants,Commercial associate,Secondary / secondary special,Panel,2.0,0
230356,F,0.4400578303966329,No,Sales staff,Working,Secondary / secondary special,Panel,2.0,1
230358,M,0.2940831009471255,No,Laborers,Working,Secondary / secondary special,Panel,1.0,1
230368,M,0.6754132910917112,No,Laborers,Working,Secondary / secondary special,Panel,3.0,0
230388,F,0.4258928980051529,No,Accountants,Commercial associate,Higher education,"Stone, brick",2.0,0
230396,F,0.2622489709189549,No,Sales staff,Commercial associate,Secondary / secondary special,"Stone, brick",2.0,0
230403,M,0.190705947811054,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
230428,M,0.4507472818545589,No,Laborers,Working,Secondary / secondary special,Panel,2.0,0
230433,F,0.3344541255096772,No,Sales staff,Commercial associate,Higher education,"Stone, brick",1.0,0
230434,M,0.5388627065779676,No,Laborers,Working,Secondary / secondary special,Others,1.0,0
230449,M,0.7435593141311444,No,Sales staff,Working,Higher education,Panel,2.0,0
230457,F,0.5620604831738043,No,Managers,Working,Secondary / secondary special,Block,2.0,0
230470,F,0.6925590674998008,No,Laborers,Working,Secondary / secondary special,"Stone, brick",2.0,0
230471,F,0.5064842396679806,No,Core staff,Working,Secondary / secondary special,"Stone, brick",3.0,0
